where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
v,ache,continue,continue,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,ache,dull,dull,3,3,20,15,15,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ache,emotion,emotion,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,experience,experience,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,feel,feel,5,5,20,25,25,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,ache,flu,flu,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,head,head,1,1,20,5,5,verb,noun,noun,0,0,0,0.188,0.082,NA,NA
v,ache,heart,heart,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,humans,human,3,3,20,15,15,verb,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,ache,hurt,hurt,20,20,20,100,100,verb,verb,verb,0,0,0,0.153,0,NA,NA
v,ache,involuntary,voluntary,3,3,20,15,15,verb,adjective,adjective,not,characteristic,0,NA,NA,NA,NA
v,ache,joint,joint,2,2,20,10,10,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ache,medical,medic,2,2,20,10,10,verb,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,ache,muscle,muscle,6,6,20,30,30,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,nervous,nerve,1,1,20,5,5,verb,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,ache,physical,physic,4,4,20,20,20,verb,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,ache,pierce,pierce,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,ache,pound,pound,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,rest,rest,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,sense,sense,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,sick,sick,2,2,20,10,10,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ache,slow,slow,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,ache,stretch,stretch,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,tendon,tendon,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,ache,tired,tire,2,2,20,10,10,verb,adjective,verb,characteristic,0,0,NA,NA,NA,NA
v,ache,uncomfortable,comfort,6,6,20,30,30,verb,adjective,noun,not,actions_process,0,NA,NA,NA,NA
v,ache,unpleasant,please,2,2,20,10,10,verb,adjective,verb,not,characteristic,0,NA,NA,NA,NA
v,ache,upset,upset,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
b,achieve,accomplish,accomplish,22,29,98,22.44897959,29.59183673,verb,verb,verb,0,0,0,0.076,0.122,wl10,1
b,achieve,accomplished,accomplish,4,29,98,4.081632653,29.59183673,verb,verb,verb,past_tense,0,0,0.076,0.122,wl10,1
b,achieve,accomplishing,accomplish,1,29,98,1.020408163,29.59183673,verb,verb,verb,present_participle,0,0,0.076,0.122,wl10,1
b,achieve,accomplishment,accomplish,1,29,98,1.020408163,29.59183673,verb,noun,verb,actions_process,0,0,0.076,0.122,wl10,1
b,achieve,accomplishments,accomplish,1,29,98,1.020408163,29.59183673,verb,noun,verb,actions_process,numbers,0,0.076,0.122,wl10,1
b,achieve,goal,goal,21,40,98,21.42857143,40.81632653,verb,noun,noun,0,0,0,0.22,0.174,wl10,1
b,achieve,goals,goal,19,40,98,19.3877551,40.81632653,verb,noun,noun,numbers,0,0,0.22,0.174,wl10,1
b,achieve,succeed,succeed,9,10,98,9.183673469,10.20408163,verb,verb,verb,0,0,0,0.038,0.017,wl10,1
b,achieve,succeeded,succeed,1,10,98,1.020408163,10.20408163,verb,verb,verb,past_tense,0,0,0.038,0.017,wl10,1
b,achieve,success,success,17,21,98,17.34693878,21.42857143,verb,noun,noun,0,0,0,0.076,0.013,wl10,1
b,achieve,successful,success,4,21,98,4.081632653,21.42857143,verb,adjective,noun,characteristic,0,0,0.076,0.013,wl10,1
b,achieve,win,win,7,10,98,7.142857143,10.20408163,verb,verb,verb,0,0,0,0.076,0,wl10,1
b,achieve,winner,win,3,10,98,3.06122449,10.20408163,verb,noun,verb,person_object,0,0,0.076,0,wl10,1
b,achievement,accomplished,accomplish,2,12,30,6.666666667,40,noun,verb,verb,past_tense,0,0,0.081,0,mturk2,5
b,achievement,accomplishing,accomplish,2,12,30,6.666666667,40,noun,verb,verb,present_participle,0,0,0.081,0,mturk2,5
b,achievement,accomplishment,accomplish,8,12,30,26.66666667,40,noun,noun,verb,actions_process,0,0,0.081,0,mturk2,5
b,achievement,achieve,achieve,1,5,30,3.333333333,16.66666667,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,achievement,achieved,achieve,3,5,30,10,16.66666667,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,achievement,achieving,achieve,1,5,30,3.333333333,16.66666667,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,achievement,finish,finish,1,5,30,3.333333333,16.66666667,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,achievement,finished,finish,1,5,30,3.333333333,16.66666667,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,achievement,finishing,finish,3,5,30,10,16.66666667,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,achievement,goal,goal,13,16,30,43.33333333,53.33333333,noun,noun,noun,0,0,0,0.221,0,mturk2,5
b,achievement,goals,goal,3,16,30,10,53.33333333,noun,noun,noun,numbers,0,0,0.221,0,mturk2,5
b,achievement,success,success,3,6,30,10,20,noun,noun,noun,0,0,0,0.161,0.02,mturk2,5
b,achievement,successful,success,1,6,30,3.333333333,20,noun,adjective,noun,characteristic,0,0,0.161,0.02,mturk2,5
b,achievement,successfully,success,2,6,30,6.666666667,20,noun,other,noun,characteristic,0,0,0.161,0.02,mturk2,5
b,acid,batteries,battery,1,7,50,2,14,noun,noun,noun,numbers,0,0,0.014,0.092,wl3,1
b,acid,battery,battery,6,7,50,12,14,noun,noun,noun,0,0,0,0.014,0.092,wl3,1
b,acid,burn,burn,10,19,50,20,38,noun,verb,verb,0,0,0,0.15,0,wl3,1
b,acid,burning,burn,2,19,50,4,38,noun,verb,verb,present_participle,0,0,0.15,0,wl3,1
b,acid,burns,burn,7,19,50,14,38,noun,noun,verb,third_person,0,0,0.15,0,wl3,1
b,acid,chemical,chemical,11,17,50,22,34,noun,adjective,adjective,0,0,0,0.082,0.097,wl3,1
b,acid,chemicals,chemical,2,17,50,4,34,noun,noun,adjective,numbers,0,0,0.082,0.097,wl3,1
b,acid,chemistry,chemical,4,17,50,8,34,noun,noun,adjective,person_object,0,0,0.014,0,wl3,1
b,acid,danger,danger,1,7,50,2,14,noun,noun,noun,0,0,0,NA,NA,wl3,1
b,acid,dangerous,danger,5,7,50,10,14,noun,adjective,noun,characteristic,0,0,0.027,0,wl3,1
b,acid,dangers,danger,1,7,50,2,14,noun,noun,noun,numbers,0,0,NA,NA,wl3,1
b,acid,drug,drug,9,15,50,18,30,noun,noun,noun,0,0,0,0.102,0,wl3,1
b,acid,drugs,drug,6,15,50,12,30,noun,noun,noun,numbers,0,0,0.102,0,wl3,1
b,acoustic,electric,electric,6,10,112,5.357142857,8.928571429,adjective,adjective,adjective,0,0,0,NA,NA,wl5,1
b,acoustic,electricity,electric,4,10,112,3.571428571,8.928571429,adjective,noun,adjective,characteristic,0,0,NA,NA,wl5,1
b,acoustic,guitar,guitar,61,63,112,54.46428571,56.25,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,acoustic,guitars,guitar,2,63,112,1.785714286,56.25,adjective,noun,noun,numbers,0,0,NA,NA,wl5,1
b,acoustic,instrument,instrument,3,13,112,2.678571429,11.60714286,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,acoustic,instrumental,instrument,3,13,112,2.678571429,11.60714286,adjective,adjective,noun,characteristic,0,0,NA,NA,wl5,1
b,acoustic,instruments,instrument,7,13,112,6.25,11.60714286,adjective,noun,noun,numbers,0,0,NA,NA,wl5,1
b,acoustic,music,music,41,46,112,36.60714286,41.07142857,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,acoustic,musical,music,3,46,112,2.678571429,41.07142857,adjective,adjective,noun,characteristic,0,0,NA,NA,wl5,1
b,acoustic,musician,music,2,46,112,1.785714286,41.07142857,adjective,noun,noun,person_object,0,0,NA,NA,wl5,1
b,acoustic,sound,sound,44,55,112,39.28571429,49.10714286,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,acoustic,sounds,sound,11,55,112,9.821428571,49.10714286,adjective,verb,noun,numbers,0,0,NA,NA,wl5,1
v,acquire,action,act,4,4,20,20,20,verb,noun,noun,actions_process,0,0,NA,NA,NA,NA
v,acquire,animal,animal,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,business,business,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,buy,buy,1,1,20,5,5,verb,verb,verb,0,0,0,0.021,0,NA,NA
v,acquire,collect,collect,1,1,20,5,5,verb,verb,verb,0,0,0,0.021,0,NA,NA
v,acquire,exchange,exchange,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,gain,gain,7,7,20,35,35,verb,verb,verb,0,0,0,0.055,0.016,NA,NA
v,acquire,get,get,10,10,20,50,50,verb,verb,verb,0,0,0,0.397,0.039,NA,NA
v,acquire,give,give,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,goal,goal,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,goods,good,1,1,20,5,5,verb,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,acquire,have,have,3,3,20,15,15,verb,verb,verb,0,0,0,0.014,0,NA,NA
v,acquire,humans,human,4,4,20,20,20,verb,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,acquire,knowledge,know,4,4,20,20,20,verb,noun,verb,person_object,0,0,0.041,0,NA,NA
v,acquire,learn,learn,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,need,need,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,object,object,5,5,20,25,25,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,obtain,obtain,10,10,20,50,50,verb,verb,verb,0,0,0,0.034,0.021,NA,NA
v,acquire,own,own,2,2,20,10,10,verb,adjective,adjective,0,0,0,0.021,0,NA,NA
v,acquire,pick,pick,3,3,20,15,15,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,possess,possess,5,5,20,25,25,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,reach,reach,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,receive,receive,7,7,20,35,35,verb,verb,verb,0,0,0,0.027,0,NA,NA
v,acquire,service,serve,2,2,20,10,10,verb,noun,verb,characteristic,0,0,NA,NA,NA,NA
v,acquire,sneak,sneak,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,something,something,6,6,20,30,30,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,acquire,steal,steal,2,2,20,10,10,verb,verb,verb,0,0,0,0.014,0,NA,NA
v,acquire,take,take,3,3,20,15,15,verb,verb,verb,0,0,0,0.048,0,NA,NA
v,acquire,taste,taste,1,1,20,5,5,verb,noun,noun,0,0,0,0.041,0,NA,NA
v,acquire,understand,understand,2,2,20,10,10,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,up,up,3,3,20,15,15,verb,other,other,0,0,0,NA,NA,NA,NA
v,acquire,want,want,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,acquire,work,work,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
b,acre,area,area,6,6,30,20,20,noun,noun,noun,0,0,0,0.032,0,mturk2,5
b,acre,land,land,25,25,30,83.33333333,83.33333333,noun,noun,noun,0,0,0,0.675,0.02,mturk2,5
b,acre,measure,measure,2,18,30,6.666666667,60,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,acre,measured,measure,1,18,30,3.333333333,60,noun,verb,noun,past_tense,0,0,NA,NA,mturk2,5
b,acre,measurement,measure,13,18,30,43.33333333,60,noun,noun,noun,actions_process,0,0,NA,NA,mturk2,5
b,acre,measurements,measure,1,18,30,3.333333333,60,noun,noun,noun,actions_process,numbers,0,NA,NA,mturk2,5
b,acre,measuring,measure,1,18,30,3.333333333,60,noun,verb,noun,present_participle,0,0,NA,NA,mturk2,5
b,acre,piece,piece,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,acre,properties,property,1,7,30,3.333333333,23.33333333,noun,noun,noun,numbers,0,0,0.016,0,mturk2,5
b,acre,property,property,6,7,30,20,23.33333333,noun,noun,noun,0,0,0,0.016,0,mturk2,5
b,acre,square,square,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,acre,unit,unit,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,acrobat,athlete,athlete,5,6,30,16.66666667,20,noun,noun,noun,0,0,0,0.019,0,mturk2,5
b,acrobat,athletic,athlete,1,6,30,3.333333333,20,noun,adjective,noun,characteristic,0,0,0.019,0,mturk2,5
b,acrobat,circus,circus,13,14,30,43.33333333,46.66666667,noun,noun,noun,0,0,0,0.175,0,mturk2,5
b,acrobat,cirque,circus,1,14,30,3.333333333,46.66666667,noun,noun,noun,slang,0,0,0.175,0,mturk2,5
b,acrobat,flexibility,flex,1,5,30,3.333333333,16.66666667,noun,noun,noun,characteristic,0,0,NA,NA,mturk2,5
b,acrobat,flexible,flex,4,5,30,13.33333333,16.66666667,noun,adjective,noun,actions_process,0,0,0.013,0,mturk2,5
b,acrobat,gymnast,gym,5,11,30,16.66666667,36.66666667,noun,noun,noun,person_object,0,0,0.201,0,mturk2,5
b,acrobat,gymnastic,gym,2,11,30,6.666666667,36.66666667,noun,adjective,noun,actions_process,0,0,0.026,0,mturk2,5
b,acrobat,gymnastics,gym,4,11,30,13.33333333,36.66666667,noun,noun,noun,numbers,0,0,0.045,0.02,mturk2,5
b,acrobat,people,person,3,8,30,10,26.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,acrobat,performance,perform,1,11,30,3.333333333,36.66666667,noun,noun,verb,characteristic,0,0,NA,NA,mturk2,5
b,acrobat,performer,perform,5,11,30,16.66666667,36.66666667,noun,noun,verb,person_object,0,0,NA,NA,mturk2,5
b,acrobat,performing,perform,1,11,30,3.333333333,36.66666667,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,acrobat,performs,perform,4,11,30,13.33333333,36.66666667,noun,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,acrobat,person,person,5,8,30,16.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,acrobat,trapeze,trapeze,5,6,30,16.66666667,20,noun,noun,noun,0,0,0,0.032,NA,mturk2,5
b,acrobat,trapezes,trapeze,1,6,30,3.333333333,20,noun,noun,noun,numbers,0,0,0.032,NA,mturk2,5
b,acrobat,tricks,trick,5,5,30,16.66666667,16.66666667,noun,noun,noun,third_person,0,0,NA,NA,mturk2,5
b,act,behave,behave,5,9,60,8.333333333,15,noun,verb,verb,0,0,0,NA,NA,mturk,4
b,act,behaves,behave,1,9,60,1.666666667,15,noun,verb,verb,third_person,0,0,NA,NA,mturk,4
b,act,behavior,behave,2,9,60,3.333333333,15,noun,noun,verb,person_object,0,0,NA,NA,mturk,4
b,act,deed,deed,11,11,60,18.33333333,18.33333333,noun,noun,noun,0,0,0,NA,NA,mturk,4
b,act,human,human,8,8,60,13.33333333,13.33333333,noun,adjective,adjective,0,0,0,NA,NA,mturk,4
b,act,misbehave,behave,1,9,60,1.666666667,15,noun,verb,verb,opposites_wrong,0,0,NA,NA,mturk,4
b,act,perform,perform,12,22,60,20,36.66666667,noun,verb,verb,0,0,0,0.02,0.291,mturk,4
b,act,performance,perform,5,22,60,8.333333333,36.66666667,noun,noun,verb,characteristic,0,0,0.02,0.291,mturk,4
b,act,performed,perform,1,22,60,1.666666667,36.66666667,noun,verb,verb,past_tense,0,0,0.02,0.291,mturk,4
b,act,performing,perform,4,22,60,6.666666667,36.66666667,noun,verb,verb,present_participle,0,0,0.02,0.291,mturk,4
b,act,play,play,13,13,60,21.66666667,21.66666667,noun,verb,verb,0,0,0,0.182,0,mturk,4
b,action,act,act,7,25,60,11.66666667,41.66666667,noun,noun,noun,0,0,0,NA,NA,wl19,2
b,action,acting,act,6,25,60,10,41.66666667,noun,verb,noun,present_participle,0,0,NA,NA,wl19,2
b,action,active,act,3,25,60,5,41.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,wl19,2
b,action,activeness,act,3,25,60,5,41.66666667,noun,noun,noun,characteristic,characteristic,0,NA,NA,wl19,2
b,action,activity,act,6,25,60,10,41.66666667,noun,noun,noun,characteristic,characteristic,0,NA,NA,wl19,2
b,action,fight,fight,3,6,60,5,10,noun,noun,noun,0,0,0,0.014,0,wl19,2
b,action,fighting,fight,2,6,60,3.333333333,10,noun,verb,noun,present_participle,0,0,0.014,0,wl19,2
b,action,fights,fight,1,6,60,1.666666667,10,noun,noun,noun,numbers,0,0,0.014,0,wl19,2
b,action,move,move,3,24,60,5,40,noun,verb,verb,0,0,0,0.043,0,wl19,2
b,action,movement,move,17,24,60,28.33333333,40,noun,noun,verb,actions_process,0,0,0.13,0.141,wl19,2
b,action,movements,move,1,24,60,1.666666667,40,noun,noun,verb,numbers,0,0,0.043,0,wl19,2
b,action,movie,movie,3,13,60,5,21.66666667,noun,noun,noun,0,0,0,0.087,0,wl19,2
b,action,movies,movie,10,13,60,16.66666667,21.66666667,noun,noun,noun,numbers,0,0,0.087,0,wl19,2
b,action,moving,move,3,24,60,5,40,noun,verb,verb,present_participle,0,0,0.043,0,wl19,2
b,action,process,process,12,13,60,20,21.66666667,noun,noun,noun,0,0,0,NA,NA,wl19,2
b,action,processes,process,1,13,60,1.666666667,21.66666667,noun,noun,noun,numbers,0,0,NA,NA,wl19,2
b,active,exercise,exercise,10,14,66,15.15151515,21.21212121,adjective,noun,noun,0,0,0,0.04,0,wl25b,3
b,active,exercising,exercise,4,14,66,6.060606061,21.21212121,adjective,verb,noun,present_participle,0,0,0.04,0,wl25b,3
b,active,fit,fit,9,11,66,13.63636364,16.66666667,adjective,verb,verb,0,0,0,0.013,0,wl25b,3
b,active,fitness,fit,2,11,66,3.03030303,16.66666667,adjective,noun,verb,characteristic,0,0,0.013,0,wl25b,3
b,active,move,move,3,25,66,4.545454545,37.87878788,adjective,verb,verb,0,0,0,NA,NA,wl25b,3
b,active,movement,move,3,25,66,4.545454545,37.87878788,adjective,noun,verb,actions_process,0,0,NA,NA,wl25b,3
b,active,moving,move,19,25,66,28.78787879,37.87878788,adjective,verb,verb,present_participle,0,0,0.027,NA,wl25b,3
b,active,sports,sport,12,12,66,18.18181818,18.18181818,adjective,noun,noun,numbers,0,0,0.087,0,wl25b,3
b,active,work,work,5,11,66,7.575757576,16.66666667,adjective,noun,noun,0,0,0,NA,NA,wl25b,3
b,active,working,work,6,11,66,9.090909091,16.66666667,adjective,verb,noun,present_participle,0,0,NA,NA,wl25b,3
b,actor,act,act,2,29,60,3.333333333,48.33333333,noun,noun,noun,0,0,0,NA,NA,wl26a,3
b,actor,acting,act,5,29,60,8.333333333,48.33333333,noun,verb,noun,present_participle,0,0,NA,NA,wl26a,3
b,actor,action,act,2,29,60,3.333333333,48.33333333,noun,noun,noun,actions_process,0,0,NA,NA,wl26a,3
b,actor,actions,act,2,29,60,3.333333333,48.33333333,noun,noun,noun,actions_process,numbers,0,NA,NA,wl26a,3
b,actor,actors,act,1,29,60,1.666666667,48.33333333,noun,noun,noun,person_object,numbers,0,NA,NA,wl26a,3
b,actor,actress,act,1,29,60,1.666666667,48.33333333,noun,noun,noun,person_object,0,0,0.578,0.507,wl26a,3
b,actor,actresses,act,2,29,60,3.333333333,48.33333333,noun,noun,noun,person_object,numbers,0,NA,NA,wl26a,3
b,actor,acts,act,14,29,60,23.33333333,48.33333333,noun,noun,noun,numbers,0,0,NA,NA,wl26a,3
b,actor,film,film,10,11,60,16.66666667,18.33333333,noun,noun,noun,0,0,0,NA,NA,wl26a,3
b,actor,films,film,1,11,60,1.666666667,18.33333333,noun,noun,noun,numbers,0,0,NA,NA,wl26a,3
b,actor,movie,movie,10,19,60,16.66666667,31.66666667,noun,noun,noun,0,0,0,0.074,0.01,wl26a,3
b,actor,movies,movie,9,19,60,15,31.66666667,noun,noun,noun,numbers,0,0,0.074,0.01,wl26a,3
b,actor,people,person,8,27,60,13.33333333,45,noun,noun,noun,numbers,0,0,0.014,0,wl26a,3
b,actor,performance,perform,1,10,60,1.666666667,16.66666667,noun,noun,verb,characteristic,0,0,NA,NA,wl26a,3
b,actor,performer,perform,6,10,60,10,16.66666667,noun,noun,verb,person_object,0,0,NA,NA,wl26a,3
b,actor,performing,perform,1,10,60,1.666666667,16.66666667,noun,verb,verb,present_participle,0,0,NA,NA,wl26a,3
b,actor,performs,perform,2,10,60,3.333333333,16.66666667,noun,verb,verb,third_person,0,0,NA,NA,wl26a,3
b,actor,person,person,19,27,60,31.66666667,45,noun,noun,noun,0,0,0,0.014,0,wl26a,3
b,actor,play,play,6,26,60,10,43.33333333,noun,verb,verb,0,0,0,0.027,0.013,wl26a,3
b,actor,player,play,4,26,60,6.666666667,43.33333333,noun,noun,verb,person_object,0,0,0.027,0.013,wl26a,3
b,actor,playing,play,3,26,60,5,43.33333333,noun,verb,verb,present_participle,0,0,0.027,0.013,wl26a,3
b,actor,plays,play,13,26,60,21.66666667,43.33333333,noun,verb,verb,third_person,0,0,0.027,0.013,wl26a,3
b,actor,role,role,12,13,60,20,21.66666667,noun,noun,noun,0,0,0,0.014,NA,wl26a,3
b,actor,roles,role,1,13,60,1.666666667,21.66666667,noun,noun,noun,numbers,0,0,0.014,NA,wl26a,3
b,actor,television,television,10,10,60,16.66666667,16.66666667,noun,noun,noun,0,0,0,0.041,0,wl26a,3
b,actress,act,act,6,25,60,10,41.66666667,noun,noun,noun,0,0,0,0.013,0,wl20a,3
b,actress,acting,act,2,25,60,3.333333333,41.66666667,noun,verb,noun,present_participle,0,0,0.013,0,wl20a,3
b,actress,action,act,1,25,60,1.666666667,41.66666667,noun,noun,noun,actions_process,0,0,0.013,0,wl20a,3
b,actress,actions,act,1,25,60,1.666666667,41.66666667,noun,noun,noun,actions_process,numbers,0,0.013,0,wl20a,3
b,actress,actively,act,1,25,60,1.666666667,41.66666667,noun,other,noun,characteristic,characteristic,0,0.013,0,wl20a,3
b,actress,actor,act,9,25,60,15,41.66666667,noun,noun,noun,person_object,0,0,0.507,0.578,wl20a,3
b,actress,actors,act,1,25,60,1.666666667,41.66666667,noun,noun,noun,person_object,numbers,0,0.013,0,wl20a,3
b,actress,acts,act,4,25,60,6.666666667,41.66666667,noun,noun,noun,numbers,0,0,0.013,0,wl20a,3
b,actress,famous,fame,13,13,60,21.66666667,21.66666667,noun,adjective,noun,characteristic,0,0,0.039,0,wl20a,3
b,actress,female,female,18,18,60,30,30,noun,adjective,adjective,0,0,0,NA,NA,wl20a,3
b,actress,movie,movie,5,25,60,8.333333333,41.66666667,noun,noun,noun,0,0,0,0.066,0,wl20a,3
b,actress,movies,movie,20,25,60,33.33333333,41.66666667,noun,noun,noun,numbers,0,0,0.066,0,wl20a,3
b,actress,play,play,2,10,60,3.333333333,16.66666667,noun,verb,verb,0,0,0,NA,NA,wl20a,3
b,actress,plays,play,8,10,60,13.33333333,16.66666667,noun,verb,verb,third_person,0,0,NA,NA,wl20a,3
b,actress,tv,tv,10,10,60,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,wl20a,3
b,actress,woman,woman,12,17,60,20,28.33333333,noun,noun,noun,0,0,0,0.053,0,wl20a,3
b,actress,women,woman,5,17,60,8.333333333,28.33333333,noun,noun,noun,numbers,0,0,0.053,0,wl20a,3
b,acute,90,ninety,18,19,68,26.47058824,27.94117647,adjective,noun,other,0,0,0,NA,NA,wl6,1
b,acute,angle,angle,22,47,68,32.35294118,69.11764706,adjective,noun,noun,0,0,0,NA,NA,wl6,1
b,acute,angles,angle,6,47,68,8.823529412,69.11764706,adjective,noun,noun,numbers,0,0,NA,NA,wl6,1
b,acute,degrees,degree,18,19,68,26.47058824,27.94117647,adjective,noun,noun,numbers,0,0,NA,NA,wl6,1
b,acute,degress,degree,1,19,68,1.470588235,27.94117647,adjective,verb,noun,opposites_wrong,0,0,NA,NA,wl6,1
b,acute,less,less,22,22,68,32.35294118,32.35294118,adjective,adjective,adjective,0,0,0,NA,NA,wl6,1
b,acute,ninety,ninety,1,19,68,1.470588235,27.94117647,adjective,other,other,0,0,0,NA,NA,wl6,1
b,acute,small,small,34,38,68,50,55.88235294,adjective,adjective,adjective,0,0,0,NA,NA,wl6,1
b,acute,smaller,small,4,38,68,5.882352941,55.88235294,adjective,adjective,adjective,magnitude,0,0,NA,NA,wl6,1
b,acute,triangle,angle,19,47,68,27.94117647,69.11764706,adjective,noun,noun,numbers,0,0,NA,NA,wl6,1
b,ad,advertise,advert,3,12,30,10,40,noun,verb,noun,actions_process,0,0,0.013,NA,mturk2,5
b,ad,advertisement,advert,8,12,30,26.66666667,40,noun,noun,noun,actions_process,person_object,0,0.013,0.02,mturk2,5
